avg.exp	pct.exp	features.plot	id	avg.exp.scaled
0.853389338866023	35.286783042394	Unknown-6/719	12	-1.21783304842364
0.469982274318127	22.3645431874858	Copia-5/1071	12	0.537567179031377
0.889290914705494	35.7439733998338	Unknown-5/2258	12	0.861196150229331
0.499487263226565	24.5144713972644	Unknown-4/303	12	1.88840698889577
0.493118278607376	22.1227234942946	Unknown-1/2	12	-0.659597156223792
1.91644548156922	52.488622754491	Mariner-1/1	13	1.06249545985686
2.74421424342963	59.1089820359282	Unknown-1/33	13	-0.631504944459019
2.31965797689316	45.8730538922156	EnSpm-5/1919	13	-0.467530640790608
1.29248429246597	25.3988023952096	Unknown-6/719	13	-0.560324687405813
0.286599070594258	6.93173652694611	Copia-5/1071	13	-0.663619157680558
0.760130565151312	17.1209580838323	Unknown-5/2258	13	0.428340453765485
0.248782544131237	6.47664670658683	Unknown-4/303	13	-0.294066776067137
1.26244898779336	24.9197604790419	Unknown-1/2	13	1.53954280234409
1.17083584726531	36.5149196633512	Mariner-1/1	14	-0.628380132174148
2.76505774603998	55.4769191532772	Unknown-1/33	14	-0.623492994413707
1.70058615544892	37.6052027543994	EnSpm-5/1919	14	-0.716514104724788
1.20299360338867	24.4899260392757	Unknown-6/719	14	-0.69432958957824
0.25563025331551	5.76383575618465	Copia-5/1071	14	-0.866469361101443
0.233356483417159	5.17087477684264	Unknown-5/2258	14	-1.33704004276599
0.242425338095664	5.91048201989289	Unknown-4/303	14	-0.349408516107644
0.752298750381524	14.9770466717674	Unknown-1/2	14	0.0812729600387987
1.65661158923807	25.835926637092	Mariner-1/1	15	0.473250409482324
5.38282823419929	48.3149043236443	Unknown-1/33	15	0.382741263489297
4.59992462761719	37.4627557438919	EnSpm-5/1919	15	0.449566002481502
1.58800208744546	14.0634311064027	Unknown-6/719	15	-0.117811241428928
0.277518479101445	2.99278289081639	Copia-5/1071	15	-0.723098336847116
0.385314608015086	4.3435079123353	Unknown-5/2258	15	-0.827782053892374
0.214208833533762	2.73455604846719	Unknown-4/303	15	-0.595043226006706
0.41456892675567	5.70747533602596	Unknown-1/2	15	-0.884131308200474
0.808634627375611	59.3763533997402	Mariner-1/1	16	-1.44977134540212
4.0535965206709	86.4010394110004	Unknown-1/33	16	-0.128196762931748
1.9314466668944	68.7743611953227	EnSpm-5/1919	16	-0.623664700448536
1.47803577527797	61.1953226504981	Unknown-6/719	16	-0.282476694966112
0.320427263837941	20.7016024252923	Copia-5/1071	16	-0.442039630794619
0.758488738048064	41.4032048505847	Unknown-5/2258	16	0.42283819075131
0.543850212360963	33.1745344304894	Unknown-4/303	16	2.27460224270507
0.719227551030063	37.1589432654829	Unknown-1/2	16	-0.0132614126349686
1.09202730430967	21.4038128249567	Mariner-1/1	17	-0.807100250043369
13.0155119935018	81.3258232235702	Unknown-1/33	17	2.5
10.4088346867818	66.6377816291161	EnSpm-5/1919	17	2.5
3.50183901400686	35.1819757365685	Unknown-6/719	17	2.5
0.606719931695572	9.31542461005199	Copia-5/1071	17	1.43321848416999
0.262884126425098	3.7261698440208	Unknown-5/2258	17	-1.23808391169903
0.2561253480177	3.98613518197574	Unknown-4/303	17	-0.230145056119861
0.639349773321359	7.75563258232236	Unknown-1/2	17	-0.241592883955902
